X,Y,OBJECT ID,GLOBAL ID,REQUEST ID,USER  TYPE,REQUEST TYPE,REQUEST DATE,STATUS,STREET SEG ID,COMMENTS
-77.01216151,38.91213215,120,{03ADB996-BAE7-4E06-830C-BDE4E1C0E5AC},120,Biker,Speeding,2015/06/29 20:52:54+00,Unassigned,7181,Cars always speed along Florida from beyond the NE side to the NW side creating a difficult situation for cyclists.
-77.02397631,38.89571777,121,{249FE082-D962-475E-A499-94FF2830CF49},121,Biker,Other Driving Issue,2015/06/29 20:53:13+00,Unassigned,6812,There is absolutely no enforcement of the bus/ bike only lane on 9th St.
-77.03240651,38.89551047,122,{20B961FB-7304-44AE-BCC5-775E17675DA6},122,Biker,Other Driving Issue,2015/06/29 20:53:04+00,Unassigned,1067,I was hit by a car here when I was in the cycle track
-77.02191877,38.89533375,123,{1EE3A0D8-BE8A-41D8-947D-B65BF018EB1D},123,Biker,Other Driving Issue,2015/06/29 20:53:36+00,Unassigned,11841,There is absolutely no enforcement of the bus/ bike only lane on 7th St.
-77.03091773,38.8955111,124,{28EA7CD7-71D9-49CB-925D-3DB78BF5E4B0},124,Biker,Other Driving Issue,2015/06/29 20:53:34+00,Unassigned,6461,Illegal u-turns
-77.02830333,38.93868503,125,{F753D4A6-A2F8-4BD5-98E9-F1CA12B36A21},125,Biker,Speeding,2015/06/29 20:55:17+00,Unassigned,11022,I've seen a lot of accidents on this corner between cyclists and cars and have almost been hit myself as a pedestrian at night.
-77.03457017,38.90656612,126,{F25C3D60-B8F6-4696-AC75-46147E899827},126,Biker,Blocking the crosswalk,2015/06/29 20:55:47+00,Unassigned,746,People driving cars constantly block the box here at rush hour forcing pedestrians and bikes into traffic to cross when its their turn.
-77.02970671,38.93864141,127,{DE54EFFA-93A0-451C-83B9-83B535B530C3},127,Pedestrian,Failure to stop for pedestrians,2015/06/29 20:56:31+00,Unassigned,7781,I've been almost run over at this crosswalk more than once by cars not stopping and or not paying attention.
-77.01309463,38.89209748,128,{68BFD369-DCAB-4AC6-BDE1-D1AEEC85B5E3},128,Pedestrian,Red light running,2015/06/29 20:59:14+00,Unassigned,4447,
-77.02351762,38.90088188,129,{A38F76C6-7523-4CBC-A0D4-080D169FE21B},129,Biker,Double parking,2015/06/29 20:58:22+00,Unassigned,11469,Government shuttle bus double parks here multiple times throughout the day.
-77.01682069,38.91410902,130,{72BDDF22-19D7-49DD-BBAE-E511F35ABCC4},130,Biker,Red light running,2015/06/29 20:58:30+00,Unassigned,3485,Drivers often run the red lights on Rhode Island Ave at Florida
-77.03342812,38.955947,131,{BE9077E3-FF52-4467-BADA-E6B2DBD571B2},131,Pedestrian,Failure to stop for pedestrians,2015/06/29 23:20:26+00,Unassigned,4379,"14th st NW/ Colorado Ave/ Kennedy St has major bus stops and pedestrian traffic, with many pedestrians crossing at 14th and Colorado. They are technically not jaywalking, even tho there isn't a marked crosswalk at that intersection. Cars don't stop."
-77.00905521,38.90964608,132,{9C5ADB98-79F0-41F5-A9EF-01CE4E9A9BD6},132,Pedestrian,Not enough time to cross,2015/06/29 23:23:41+00,Unassigned,8186,"I would like to be able to take my class of 15 students to the Harry Thomas Rec center, but there is only enough time for about half of them to cross. An extra 5-10 sec on the crosswalk light would mean a lot!"
-77.02713771,38.94974181,133,{D5CD0910-76A8-4410-9473-EF0F80CDEFB4},133,Pedestrian,Failure to stop for pedestrians,2015/06/29 23:50:34+00,Unassigned,5653,Drivers often do not stop for pedestrians in crosswalk here.
-77.02703741,38.94899883,134,{08C32AB5-3133-4081-B640-670E8C53BC88},134,Pedestrian,Failure to stop for pedestrians,2015/06/29 23:50:52+00,Unassigned,1983,Drivers often do not stop for pedestrians in crosswalk here.
-77.00504535,38.90856747,135,{163263AA-0B5D-4D2A-838D-0911E27635DF},135,Car Driver,Other Driving Issue,2015/06/30 00:34:09+00,Unassigned,8159,Confusing markers on NY Ave about which lanes allow drivers 2 turn right; unclear if only cars in outer most right lane can turn @ fork or if cars from 2 right lanes can turn right @ fork.
-77.03618257,38.90713773,136,{5306E674-7B43-4798-878B-6E782FA89382},136,Biker,Red light running,2015/06/30 01:37:38+00,Unassigned,10246,Motorists driving northwest on Mass Ave through Scott Circle often run the red light at Rhode Island Ave for 2-3 seconds after the lights change.
-76.9984614,38.88647851,137,{F71BDEC9-6274-421D-988D-41DB19C2CEFA},137,Pedestrian,Cyclist behavior,2015/06/30 02:08:25+00,Unassigned,9924,Cyclist going wrong way on bike path on 6th st at intersection of North Carolina and 6th st.  I was crossing west on North Carolina with the light when the cyclist nearly ran me and another pedestrian down.
-77.00854142,38.87090722,138,{D9F1F5DE-BDB1-4CD5-9FEB-E16AF5710E16},138,Biker,Poor visibility,2015/06/30 11:41:55+00,Unassigned,13800,The position of the ramp & height of the guard rail makes it difficutl for rt turning vehicles to see a cyclist coming off the ped path to cross the street
-76.99747711,38.86223923,139,{5EFAB55D-D7CF-4680-B343-B4AD4BDAB0F1},139,Car Driver,Poor visibility,2015/06/30 11:53:20+00,Unassigned,3557,Inadequate lighting makes if difficult to see peds crossing Suitland Pkwy
-77.00254478,38.91811037,140,{C477A7EF-8F3E-46A0-BCC1-BADD779F1F5D},140,Car Driver,Poor visibility,2015/06/30 12:16:39+00,Unassigned,3756,"Difficult to see cars moving up & down V Street NE when trying to exit alley onto street, particularly concern bc cars often traveling on V St NE speeding, using residential st in Eckington 4 short cuts bw N Cap/NY Ave corridors & Rh Island Ave NE"
-77.00203462,38.91757318,141,{7EC3E487-9BD6-4BFE-BE5A-37D5EF236D1B},141,Car Driver,Speeding,2015/06/30 12:21:46+00,Unassigned,12485,"Drivers often run thru stop signs & speed in Eckington, particularly on 3rd & T St NE, using residential streets 2 bypass congestion in N Cap/NY Ave 2 access Rh Is Ave NE."
-77.00439334,38.91253817,142,{70C98DFB-4C59-4AB7-ADDD-F7661AEC05DF},142,Car Driver,Cyclist behavior,2015/06/30 12:31:49+00,Unassigned,6687,Bikers frequently fail 2 pause @ stop sign while using bike lanes in Eck off MPT; dangerous in area w increasing car & pedestrian traffic.
-77.02191317,38.89388472,143,{A25A546D-89DB-45E5-ABAE-EFADE12C13B9},143,Pedestrian,Jaywalking,2015/06/30 13:02:53+00,Unassigned,1754,Second light here should be coordinated with the one on 7th
-77.03195297,38.90724711,144,{B788D0B5-8F23-41BB-8515-4678D7B2E941},144,Pedestrian,Long wait to cross,2015/06/30 13:11:05+00,Unassigned,11399,"Eliminate the beg button! Pedestrians must press a button to get a walk signal.  Why?  As a result, many pedestrians walk without a walk signal.  Drivers try to plow through because they think pedestrians don't have right of way."
-77.00351078,38.91480793,145,{F44C6877-365C-4178-9720-1326B380E725},145,Pedestrian,Speeding,2015/06/29 21:01:53+00,Unassigned,12988,Lots of cars going very fast down 2nd St.
-77.0131817,38.89209759,146,{EFA808FD-F18E-44A4-ABE4-B69C35E9BD9B},146,Pedestrian,Long wait to cross,2015/06/29 21:00:25+00,Unassigned,4447,
-77.01652837,38.91421115,147,{67E5B9F7-E5BD-4358-997F-2D1351523E31},147,Biker,Other Driving Issue,2015/06/29 21:00:44+00,Unassigned,81,"Drivers often block this intersection due to waiting on drivers to turn left from Florida onto Rhode Island (Eastbound). Left turns should be prohibited at this intersection, since they can turn left onto R.I at 3rd St."
-77.02963539,38.8954544,148,{52CD40AE-D2AE-4394-9A95-27E834CA9FAB},148,Biker,Jaywalking,2015/06/29 21:00:32+00,Unassigned,9190,Pedestrians often jaywalk to the middle of the street  and stand directly in the middle of the bike lane while the bikes have a green light.
-76.98222049,38.88761424,149,{71DC683F-94A7-4421-ADD4-73CE58CABC44},149,Pedestrian,Failure to stop for pedestrians,2015/06/29 21:00:53+00,Unassigned,6076,
-77.00909856,38.91082327,150,{DB6A83E4-6503-4BC8-9AE2-2AB714386BAA},150,Biker,Red light running,2015/06/29 21:01:34+00,Unassigned,9282,"Drivers are often running the red light on N. Capitol at Florida, and end up block the intersection as well."
-77.01365799,38.89613159,151,{FE64821F-1256-488F-A8BE-F76AE290F8E7},151,Car Driver,Other Driving Issue,2015/06/29 21:01:19+00,Unassigned,11332,"Lane shift here makes no sense, makes it hard to avoid the bus stop and bike lane."
-76.98076628,38.88868177,152,{92AB9D8F-A6A5-4038-8D94-9D766AC5F399},152,Pedestrian,Failure to stop for pedestrians,2015/06/29 21:01:27+00,Unassigned,5431,
-76.98076593,38.88831303,153,{6F8F3599-9C57-442A-B526-CEFB18BC0015},153,Pedestrian,Speeding,2015/06/29 21:01:42+00,Unassigned,11465,
-76.98221964,38.88868092,154,{2B8ACDA5-C1AA-43FB-BC4B-84784A10576D},154,Pedestrian,Red light running,2015/06/29 21:01:59+00,Unassigned,9865,
-76.98221956,38.88845503,155,{9C4B66BE-6C43-4480-8792-18D5F586CFEC},155,Pedestrian,Speeding,2015/06/29 21:02:21+00,Unassigned,6076,
-77.00588421,38.90941914,156,{0DABBA6A-21FD-498A-98B8-B83DF1B844E5},156,Biker,Blocking the crosswalk,2015/06/29 21:02:37+00,Unassigned,12959,Drivers are ALWAYS blocking the crosswalks at this circle.
-77.00906575,38.90565512,157,{42C6FF80-DA54-4ECF-A0A7-6E479259FC87},157,Pedestrian,Failure to stop for pedestrians,2015/06/29 21:03:00+00,Unassigned,764,"Cars repeatedly fail to yield to pedestrians. People are afraid to cross the street here, even though there's a cross walk with a timed walk signal."
-77.0732019,38.9225689,158,{6793C8E3-5620-4881-9348-08B3C40C00B5},158,Car Driver,Other Driving Issue,2015/06/29 21:03:06+00,Unassigned,9166,"Traffic coming eastbound on Calvert gets a red light before traffic facing westbound and waiting to turn left onto 39th, but there's no indication of this for the westbound traffic. There should be a green left turn arrow here."
-77.03195431,38.89940045,159,{AD9FFB55-DC39-4A07-9232-638178A5A5AD},159,Biker,Red light running,2015/06/29 21:03:27+00,Unassigned,91,"Cars, especially those heading northbound in the morning often run the light, many times entering the intersection after the light is already red."
-76.983952,38.887628,160,{D6460145-EE75-4EBB-A141-B239452BD741},160,Pedestrian,Speeding,2015/06/29 21:03:43+00,Unassigned,8780,
-77.00203576,38.91260945,161,{DBC778D8-6689-424F-BC54-AC3BDBB87A87},161,Pedestrian,Stop sign running,2015/06/29 21:08:15+00,Unassigned,2206,Cars often blow through the stop sign when turning left from R St onto 3rd.
-77.02704021,38.91035425,162,{0829783F-7AF5-4106-B37D-A4E760231D17},162,Biker,Blocking the bikebox,2015/06/29 21:06:11+00,Unassigned,11315,Cars very aggressively cross the bike lane to turn right onto Rhode Island many times without signaling or looking for cyclists.
-77.01201581,38.90632742,163,{FE426053-7755-4E51-AB28-758F64C4F5CD},163,Pedestrian,Blocking the crosswalk,2015/06/29 21:09:54+00,Unassigned,5705,"Cars heading westbound routinely block the side walk, forcing pedestrians to walk into oncoming traffic to get around cars."
-77.02404029,38.90286125,164,{9492B614-9661-4660-844E-21E1212E246E},164,Biker,Other Driving Issue,2015/06/29 21:12:20+00,Unassigned,10091,drivers seem to be confused about what type of vehicle belongs in the bus lane
-77.00920303,38.90730621,165,{E711F099-C03C-40BA-8CC2-774100FBDACD},165,Pedestrian,Accessibility Issue,2015/06/29 21:13:14+00,Unassigned,8124,Huge potholes and raised ramps make crossing these streets dangerous for wheelchairs and cyclists.
-77.03457034,38.90647217,166,{F9483E5E-8BE3-430D-BC5D-D2F69AC580FE},166,Pedestrian,Red light running,2015/06/29 21:13:35+00,Unassigned,746,Cars on Massachusetts Ave regularly speed through this intersection at 15th and run this light.
-77.03457025,38.90652233,167,{7CBC20C7-E8BD-44F8-A0C5-574C5058B307},167,Pedestrian,Speeding,2015/06/29 21:13:51+00,Unassigned,746,Cars on Massachusetts Ave regularly speed through this intersection at 15th and run this light.
-77.03947426,38.89832946,168,{E4F26DC3-1D31-43F5-A1D5-CFFB10F9D9DF},168,Biker,Other Driving Issue,2015/06/29 21:14:16+00,Unassigned,12645,"During morning rush hour, cars turning left onto G Street are extremely aggressive and often don't look for cyclists before turning. I've nearly been hit more than once, and on several other occasions, have had to stop because of cars turning."
-76.99375668,38.90247345,169,{27DAAF51-D98F-4AB1-9125-639F78EAFB3A},169,Car Driver,Poor visibility,2015/06/29 21:14:19+00,Unassigned,6463,"The city does not enforce no parking signs when the church on this block is in session. 

Cars park right up to the stop signs at the 4 way stops, in violation of law, a few times a week. Difficult to see around cars when turning."
-77.03525216,38.91261697,170,{C40CB935-7DE0-4254-B1E8-2C2C1929F971},170,Biker,Other Biking Issue,2015/06/29 21:14:24+00,Unassigned,6680,Bike lane is not painted in the one block of R Street.
-77.02703888,38.90159614,171,{73EA5495-B317-4CF8-AE33-77CD55CB34D1},171,Biker,Double parking,2015/06/29 21:15:57+00,Unassigned,12879,Casa Luca restaurant Valet regularly blocks bike lane and right car lane. Valet for restaurant will also regularly place restaurant Valet sign in bike lane.
-77.04295685,38.90566258,172,{5D9D417C-F5E2-43D4-82D0-DFDDD13CA53F},172,Biker,Jaywalking,2015/06/29 21:16:10+00,Unassigned,7809,"At night, traffic from bars/restaurants spills over into bike lane. Almost every night after 9 pm the bike lane has people walking through it."
-77.02762424,38.92918146,173,{6577CA95-BF0A-4956-8956-6B6B13703B19},173,Biker,Double parking,2015/06/29 21:16:46+00,Unassigned,1063,Southbound bike lane often blocked by cars double parked to drop off people at the school. Those same cars often pull into bike lane without signaling/looking for cyclists.
-77.01477813,38.90536927,174,{CEC2115E-C2D3-47DA-A4FC-CC67D36873F4},174,Biker,Red light running,2015/06/29 21:16:59+00,Unassigned,11495,Drivers run this light heading North on NJ Ave during every cycle. Makes it very precarious for bike traffic trying to avoid traffic that is usually speeding as well.
-77.02295161,38.91842256,175,{4D6A8B0F-5AC3-4E72-98A4-398DDA90508A},175,Biker,Other Biking Issue,2015/06/29 21:18:30+00,Unassigned,9706,"the pavement here is so filled with pot holes and seams and debris and gauges that it's impossible to traverse on a bike without zigzagging, which is dangerous and unpredictable"
-77.03306581,38.89901925,176,{DEC818B9-BBB8-4F5F-9DBB-624D26789368},176,Biker,Double parking,2015/06/29 21:18:35+00,Unassigned,732,"In addition to buses in bike lane, buses double park blocking right most lane."
-77.03459525,38.90134332,177,{2B59FA22-395E-4080-87BD-B0FF5FFF2CDA},177,Pedestrian,Blocking the crosswalk,2015/06/29 21:18:50+00,Unassigned,7180,Cars constantly block the crosswalk and bicycle lane during rush hour.
-77.02437965,38.89399694,178,{F8943F78-833F-4ECE-9D91-E0119A372778},178,Pedestrian,Long distance to cross,2015/06/29 21:19:32+00,Unassigned,8606,"The walk signals crossing Pennsylvania North-South (in either direction) no longer count down starting on green. This means people start too late, get stranded in the bike lanes in the median, causing havoc with bikers moving legally."
-77.02828099,38.92967379,179,{B7CFB42E-99C1-4841-A44D-7354458D248F},179,Biker,Other Driving Issue,2015/06/29 21:19:48+00,Unassigned,2139,"cars always double parked, passing too close, speeding, basically drivers make this block very dangerous"
-77.04345128,38.9056456,180,{C38B4BA3-55B6-4A8D-A4D3-75FF2BE3FC20},180,Pedestrian,Red light running,2015/06/29 21:19:57+00,Unassigned,579,Motorists ignore the red left-arrow regularly here.
-77.02849616,38.90060948,181,{2F720C17-51E5-4B5A-81F5-41BB3ECA2F9D},181,Biker,Speeding,2015/06/29 21:20:15+00,Unassigned,2790,"When traveling east bound on a bike, often ignored by west bound vehicles turning left onto 12th st. This is common throughout NY Ave NW, with drivers turning across the path of bikers who have a green light."
-77.03191604,38.92017521,182,{587C7EEB-5E95-4F20-9759-00D9F88B3C00},182,Biker,Other Biking Issue,2015/06/29 21:21:01+00,Unassigned,8079,"Bicycle lane on 14th should be continued between Florida and Columbia NW, at least northbound (uphill). Cars are very aggressive and will pass very closely."
-77.02430143,38.90205291,183,{1C31606D-B89D-4EFE-BA47-BD570E30B92B},183,Biker,Blocking the bikebox,2015/06/29 21:22:35+00,Unassigned,7725,"Drivers, especially taxis often cut across the bike lane well before the light to turn right onto 9 th st"
-77.04934253,38.90856765,184,{F8C5F042-C048-4245-8C20-03CB61614C62},184,Pedestrian,Failure to stop for pedestrians,2015/06/29 21:23:11+00,Unassigned,12927,"Motorists do not stop for pedestrians here. Also, it is a main crossing for people to enter the park. A stop sign would make this intersection less dangerous."
-77.03808407,38.9037476,185,{FCA7221B-4D71-4E5D-95CA-350EDAA9DE00},185,Biker,Double parking,2015/06/29 21:24:06+00,Unassigned,8412,"Van is often parked in L street bike lane during the early evenings, loading street vendor supplies."
-77.04312193,38.90909659,186,{18C1633A-9D03-4BDB-8444-727A2034E2B3},186,Pedestrian,Red light running,2015/06/29 21:25:15+00,Unassigned,164,Motorists do not stop for the red light. Those that do often block the pedestrian crossing.
-77.04394475,38.91051283,187,{141D36DF-F1C6-41F9-82E0-2163F0C5605E},187,Biker,Speeding,2015/06/29 21:26:09+00,Unassigned,164,"Motorists often drive much higher than is legally permitted in the Conn ave tunnel under dupont circle. This is incredibly unsafe, especially for cyclists."
