Bike ID,iOS,Latitude,Longitude,Rental URIS
"{""bike_id"":""f09fea9d-ce4e-41f8-b494-2a3bbd9e308b""","ios:""limebike://map?selected_vehicle_id=VZCL25BWDRMAE\u0026generated_at=1634666729""}}","lat:""38.9133""","lon:""-76.9861""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VZCL25BWDRMAE\u0026generated_at=1634666729"""
"{""bike_id"":""8d8efbd3-b15d-40f3-b4f6-250a14756961""","ios:""limebike://map?selected_vehicle_id=UEYAW3EVO7SIN\u0026generated_at=1634666729""}}","lat:""38.9046""","lon:""-76.9863""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=UEYAW3EVO7SIN\u0026generated_at=1634666729"""
"{""bike_id"":""ca33138c-941c-4650-a434-308f3074c3a8""","ios:""limebike://map?selected_vehicle_id=G7TS6EGTGJUXL\u0026generated_at=1634666729""}}","lat:""38.8933""","lon:""-76.9864""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=G7TS6EGTGJUXL\u0026generated_at=1634666729"""
"{""bike_id"":""8ed9a5eb-229d-46f8-851e-19cc3c0c6bc9""","ios:""limebike://map?selected_vehicle_id=SKN4SLK5ENPXZ\u0026generated_at=1634666729""}}","lat:""38.894""","lon:""-76.9867""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=SKN4SLK5ENPXZ\u0026generated_at=1634666729"""
"{""bike_id"":""82c37970-e9c3-4987-9f91-5c5f46648030""","ios:""limebike://map?selected_vehicle_id=WGVNCNFRG6BH4\u0026generated_at=1634666729""}}","lat:""38.9078""","lon:""-76.9868""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=WGVNCNFRG6BH4\u0026generated_at=1634666729"""
"{""bike_id"":""4d8d2bb6-ab7b-41e9-af7b-9e43633716bb""","ios:""limebike://map?selected_vehicle_id=LLZRNK2S4UPPG\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9869""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=LLZRNK2S4UPPG\u0026generated_at=1634666729"""
"{""bike_id"":""05acc575-6796-4624-8750-24250ba7561d""","ios:""limebike://map?selected_vehicle_id=JI53TTSUM7FHE\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9869""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=JI53TTSUM7FHE\u0026generated_at=1634666729"""
"{""bike_id"":""897febfd-0691-434d-80f0-e9cb65fedacb""","ios:""limebike://map?selected_vehicle_id=7MBZWZY2MPP2K\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9869""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7MBZWZY2MPP2K\u0026generated_at=1634666729"""
"{""bike_id"":""81959002-79ce-4236-a688-d5a214ce92ef""","ios:""limebike://map?selected_vehicle_id=IQQKJXOZ4CGCO\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9869""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IQQKJXOZ4CGCO\u0026generated_at=1634666729"""
"{""bike_id"":""f68528b5-ee94-48f0-832c-0e89619ace0b""","ios:""limebike://map?selected_vehicle_id=KC362EAOEWBJB\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9869""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=KC362EAOEWBJB\u0026generated_at=1634666729"""
"{""bike_id"":""dda7f6fd-159a-4a86-b724-da91aac9768d""","ios:""limebike://map?selected_vehicle_id=XGPKXVYDY3WTR\u0026generated_at=1634666729""}}","lat:""38.9051""","lon:""-76.9869""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=XGPKXVYDY3WTR\u0026generated_at=1634666729"""
"{""bike_id"":""a0f4debd-be57-44f7-b747-6ac4f876fdd4""","ios:""limebike://map?selected_vehicle_id=GPUR5LT73SUGY\u0026generated_at=1634666729""}}","lat:""38.9051""","lon:""-76.987""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=GPUR5LT73SUGY\u0026generated_at=1634666729"""
"{""bike_id"":""b3b49347-1a4a-4618-8290-73ed20791309""","ios:""limebike://map?selected_vehicle_id=LX654FERSE5XX\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.987""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=LX654FERSE5XX\u0026generated_at=1634666729"""
"{""bike_id"":""e2ac2ca9-c9d4-41e5-9975-236eddce9b2a""","ios:""limebike://map?selected_vehicle_id=5FZRBFCIQBKRR\u0026generated_at=1634666729""}}","lat:""38.9056""","lon:""-76.987""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=5FZRBFCIQBKRR\u0026generated_at=1634666729"""
"{""bike_id"":""0c7edd64-347b-4868-bac5-9782c5932ff9""","ios:""limebike://map?selected_vehicle_id=5EMJI3W6DKBHF\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.987""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=5EMJI3W6DKBHF\u0026generated_at=1634666729"""
"{""bike_id"":""23e4c81c-6812-4860-b13d-afec308d6910""","ios:""limebike://map?selected_vehicle_id=VFH2UGRHEDLD6\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.987""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VFH2UGRHEDLD6\u0026generated_at=1634666729"""
"{""bike_id"":""c6f212f9-90b2-4935-a610-7605f2016645""","ios:""limebike://map?selected_vehicle_id=YKSLBJ3WLKAAY\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.987""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=YKSLBJ3WLKAAY\u0026generated_at=1634666729"""
"{""bike_id"":""2c137923-7a4f-4cb5-8cec-d14a37c8c914""","ios:""limebike://map?selected_vehicle_id=EC2HOE7RM6FL3\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9871""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=EC2HOE7RM6FL3\u0026generated_at=1634666729"""
"{""bike_id"":""4fb70aee-a89d-4e10-9c33-114255394c06""","ios:""limebike://map?selected_vehicle_id=7YBWCXKL6E6NP\u0026generated_at=1634666729""}}","lat:""38.9205""","lon:""-76.9871""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7YBWCXKL6E6NP\u0026generated_at=1634666729"""
"{""bike_id"":""781cfc6c-6cec-4522-ad94-a4920379ebb0""","ios:""limebike://map?selected_vehicle_id=KFB3EM5YEMSW7\u0026generated_at=1634666729""}}","lat:""38.9037""","lon:""-76.9871""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=KFB3EM5YEMSW7\u0026generated_at=1634666729"""
"{""bike_id"":""5bd861cc-2a71-4116-bbc1-0f869da8815a""","ios:""limebike://map?selected_vehicle_id=TZUN4A22Q5IV2\u0026generated_at=1634666729""}}","lat:""38.8991""","lon:""-76.9872""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=TZUN4A22Q5IV2\u0026generated_at=1634666729"""
"{""bike_id"":""4c650cba-9c49-4f86-8e6c-e55be14bb04b""","ios:""limebike://map?selected_vehicle_id=N4OXZM5S2EJWN\u0026generated_at=1634666729""}}","lat:""38.9112""","lon:""-76.9872""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=N4OXZM5S2EJWN\u0026generated_at=1634666729"""
"{""bike_id"":""5e8fe2d5-6875-4443-90bb-3af8815647a2""","ios:""limebike://map?selected_vehicle_id=C3ZGABLOP4GSQ\u0026generated_at=1634666729""}}","lat:""38.9059""","lon:""-76.9874""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=C3ZGABLOP4GSQ\u0026generated_at=1634666729"""
"{""bike_id"":""1331b51f-0029-4f8e-a30c-5dc421a65f4c""","ios:""limebike://map?selected_vehicle_id=RL7ZZPQLZISYY\u0026generated_at=1634666729""}}","lat:""38.9038""","lon:""-76.9875""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=RL7ZZPQLZISYY\u0026generated_at=1634666729"""
"{""bike_id"":""64145b00-c367-4190-bbb4-d40c34f27503""","ios:""limebike://map?selected_vehicle_id=IT4IBH6DQ2HJT\u0026generated_at=1634666729""}}","lat:""38.8828""","lon:""-76.9876""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IT4IBH6DQ2HJT\u0026generated_at=1634666729"""
"{""bike_id"":""a2d2d16c-5840-40a7-a140-3de0d7cce285""","ios:""limebike://map?selected_vehicle_id=YDYI3S72LCOKK\u0026generated_at=1634666729""}}","lat:""38.9052""","lon:""-76.9877""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=YDYI3S72LCOKK\u0026generated_at=1634666729"""
"{""bike_id"":""f9ab69fe-967a-40e0-9153-aaa577e52025""","ios:""limebike://map?selected_vehicle_id=B4SP2GPGBHKQG\u0026generated_at=1634666729""}}","lat:""38.9123""","lon:""-76.988""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=B4SP2GPGBHKQG\u0026generated_at=1634666729"""
"{""bike_id"":""64187919-432d-4e1b-ad6c-41075d757bd2""","ios:""limebike://map?selected_vehicle_id=XNVBR55GTXK7W\u0026generated_at=1634666729""}}","lat:""38.9053""","lon:""-76.9881""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=XNVBR55GTXK7W\u0026generated_at=1634666729"""
"{""bike_id"":""23b58df4-9416-46ca-9a57-7f362d83bd3d""","ios:""limebike://map?selected_vehicle_id=H4FL4KHL6UJWF\u0026generated_at=1634666729""}}","lat:""38.9053""","lon:""-76.9881""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=H4FL4KHL6UJWF\u0026generated_at=1634666729"""
"{""bike_id"":""40d3b254-fad6-4ce3-b27f-890c02f31e06""","ios:""limebike://map?selected_vehicle_id=3NQK4SW5757K7\u0026generated_at=1634666729""}}","lat:""38.8852""","lon:""-76.9882""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3NQK4SW5757K7\u0026generated_at=1634666729"""
"{""bike_id"":""eb8a56dc-f24b-48c6-b995-ee8dac1128e2""","ios:""limebike://map?selected_vehicle_id=SKZNQC42M45AA\u0026generated_at=1634666729""}}","lat:""38.9074""","lon:""-76.9883""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=SKZNQC42M45AA\u0026generated_at=1634666729"""
"{""bike_id"":""9455d4cd-c7c4-4ab1-9b2f-b766a20e4af6""","ios:""limebike://map?selected_vehicle_id=XBWHSL6EAS4DH\u0026generated_at=1634666729""}}","lat:""38.8907""","lon:""-76.9883""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=XBWHSL6EAS4DH\u0026generated_at=1634666729"""
"{""bike_id"":""f2baf906-9098-4156-a58e-8b012551bf3a""","ios:""limebike://map?selected_vehicle_id=DM7MUVJ7MKKTY\u0026generated_at=1634666729""}}","lat:""38.8908""","lon:""-76.9884""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=DM7MUVJ7MKKTY\u0026generated_at=1634666729"""
"{""bike_id"":""4d5994f6-13dc-4160-b4cc-0658b57b022f""","ios:""limebike://map?selected_vehicle_id=VEULPZHGRQESJ\u0026generated_at=1634666729""}}","lat:""38.8868""","lon:""-76.9884""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VEULPZHGRQESJ\u0026generated_at=1634666729"""
"{""bike_id"":""6e6e5220-1270-4e19-acd4-236be28153cc""","ios:""limebike://map?selected_vehicle_id=RFK7WS7VSFCJF\u0026generated_at=1634666729""}}","lat:""38.8908""","lon:""-76.9884""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=RFK7WS7VSFCJF\u0026generated_at=1634666729"""
"{""bike_id"":""d734e73d-87ca-434f-b7e5-ee4ca981211b""","ios:""limebike://map?selected_vehicle_id=RX43TOVQFDC4G\u0026generated_at=1634666729""}}","lat:""38.8998""","lon:""-76.9884""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=RX43TOVQFDC4G\u0026generated_at=1634666729"""
"{""bike_id"":""a158999a-5809-4c31-af5f-c1fc1469dd7b""","ios:""limebike://map?selected_vehicle_id=GFR24RKWNGNJR\u0026generated_at=1634666729""}}","lat:""38.9118""","lon:""-76.989""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=GFR24RKWNGNJR\u0026generated_at=1634666729"""
"{""bike_id"":""ab358494-85de-4cd8-b25a-42db953e23fb""","ios:""limebike://map?selected_vehicle_id=FPWNVGNQXEJYD\u0026generated_at=1634666729""}}","lat:""38.8815""","lon:""-76.9891""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=FPWNVGNQXEJYD\u0026generated_at=1634666729"""
"{""bike_id"":""af57e723-7135-41d6-8ee9-a56f14cb2588""","ios:""limebike://map?selected_vehicle_id=WUOQPL6X3YQMS\u0026generated_at=1634666729""}}","lat:""38.9066""","lon:""-76.9895""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=WUOQPL6X3YQMS\u0026generated_at=1634666729"""
"{""bike_id"":""cd59f56e-1cfe-49c3-9b17-63e2c4c4359a""","ios:""limebike://map?selected_vehicle_id=VOIVY24JY7UR3\u0026generated_at=1634666729""}}","lat:""38.8844""","lon:""-76.9898""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VOIVY24JY7UR3\u0026generated_at=1634666729"""
"{""bike_id"":""5b5c144a-8033-44cc-9184-af8316069358""","ios:""limebike://map?selected_vehicle_id=TUYJKIRTOGDAL\u0026generated_at=1634666729""}}","lat:""38.9004""","lon:""-76.9898""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=TUYJKIRTOGDAL\u0026generated_at=1634666729"""
"{""bike_id"":""dea4b48b-f88f-450c-b91c-40060151efb4""","ios:""limebike://map?selected_vehicle_id=V7YMJRLC45T4X\u0026generated_at=1634666729""}}","lat:""38.9013""","lon:""-76.99""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=V7YMJRLC45T4X\u0026generated_at=1634666729"""
"{""bike_id"":""f050f713-e027-4a66-80e0-f40cd908be4a""","ios:""limebike://map?selected_vehicle_id=Q35VZ6FQ6KN6H\u0026generated_at=1634666729""}}","lat:""38.8999""","lon:""-76.9901""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=Q35VZ6FQ6KN6H\u0026generated_at=1634666729"""
"{""bike_id"":""76ac4212-aaeb-4a74-9fa1-413976d2c74f""","ios:""limebike://map?selected_vehicle_id=A6ULSYAMXAJYI\u0026generated_at=1634666729""}}","lat:""38.8928""","lon:""-76.9902""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=A6ULSYAMXAJYI\u0026generated_at=1634666729"""
"{""bike_id"":""cb92a54b-f1d2-47df-bd20-2e9672f76ce5""","ios:""limebike://map?selected_vehicle_id=F2TZVY22CIXHY\u0026generated_at=1634666729""}}","lat:""38.9013""","lon:""-76.9902""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=F2TZVY22CIXHY\u0026generated_at=1634666729"""
"{""bike_id"":""ebde61a2-40fd-40a2-b3c0-f23934003ea3""","ios:""limebike://map?selected_vehicle_id=PIPMQVLKXJ3XQ\u0026generated_at=1634666729""}}","lat:""38.8985""","lon:""-76.9903""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=PIPMQVLKXJ3XQ\u0026generated_at=1634666729"""
"{""bike_id"":""6e48f073-2d96-4ee2-9dd4-fcea0c0afad3""","ios:""limebike://map?selected_vehicle_id=6TZTHQ7GZ5B2F\u0026generated_at=1634666729""}}","lat:""38.8985""","lon:""-76.9903""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=6TZTHQ7GZ5B2F\u0026generated_at=1634666729"""
"{""bike_id"":""c111f063-160d-4cfb-b86f-7aa70c334c31""","ios:""limebike://map?selected_vehicle_id=H64GO6KI5KCA6\u0026generated_at=1634666729""}}","lat:""38.9004""","lon:""-76.9904""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=H64GO6KI5KCA6\u0026generated_at=1634666729"""
"{""bike_id"":""23594519-3ce6-4be4-9b27-70cdfbfc8808""","ios:""limebike://map?selected_vehicle_id=IH2GZLTUEHCG2\u0026generated_at=1634666729""}}","lat:""38.8989""","lon:""-76.9906""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IH2GZLTUEHCG2\u0026generated_at=1634666729"""
"{""bike_id"":""00f425d5-7c59-48ff-bbe6-ac1b5e5d3388""","ios:""limebike://map?selected_vehicle_id=JCLLFKWAGN36Q\u0026generated_at=1634666729""}}","lat:""38.8813""","lon:""-76.991""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=JCLLFKWAGN36Q\u0026generated_at=1634666729"""
"{""bike_id"":""b23d4ab4-b198-43b8-95c3-375053e1b77a""","ios:""limebike://map?selected_vehicle_id=KL5KUCNRH2LLE\u0026generated_at=1634666729""}}","lat:""38.9089""","lon:""-76.9913""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=KL5KUCNRH2LLE\u0026generated_at=1634666729"""
"{""bike_id"":""750027eb-479a-4d9c-b3be-e0f3bf964e22""","ios:""limebike://map?selected_vehicle_id=QGDN2VEMFPYB7\u0026generated_at=1634666729""}}","lat:""38.8999""","lon:""-76.9913""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=QGDN2VEMFPYB7\u0026generated_at=1634666729"""
"{""bike_id"":""4a0e177e-98b0-4441-9ca1-aa85730a27eb""","ios:""limebike://map?selected_vehicle_id=LDE2BZCIBYBKD\u0026generated_at=1634666729""}}","lat:""38.9003""","lon:""-76.9913""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=LDE2BZCIBYBKD\u0026generated_at=1634666729"""
"{""bike_id"":""31e7377d-910d-4f7e-b4d9-60839d3a3fc2""","ios:""limebike://map?selected_vehicle_id=ECTFWAJDN73MO\u0026generated_at=1634666729""}}","lat:""38.9""","lon:""-76.9914""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ECTFWAJDN73MO\u0026generated_at=1634666729"""
"{""bike_id"":""1a5901b8-3883-4754-bebc-4d9151bf828e""","ios:""limebike://map?selected_vehicle_id=4RCQJ44ICG2GN\u0026generated_at=1634666729""}}","lat:""38.899""","lon:""-76.9914""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=4RCQJ44ICG2GN\u0026generated_at=1634666729"""
"{""bike_id"":""30989289-0a65-4eeb-a6c0-ce88a870c3b0""","ios:""limebike://map?selected_vehicle_id=TPXXLZ7INXLSF\u0026generated_at=1634666729""}}","lat:""38.8959""","lon:""-76.9915""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=TPXXLZ7INXLSF\u0026generated_at=1634666729"""
"{""bike_id"":""25d79eb9-3121-4bde-a848-8e04b34fb805""","ios:""limebike://map?selected_vehicle_id=VRAP6AWWJFWUU\u0026generated_at=1634666729""}}","lat:""38.8877""","lon:""-76.9915""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VRAP6AWWJFWUU\u0026generated_at=1634666729"""
"{""bike_id"":""31ac1aad-d928-44a4-b1a6-e8fe404f0b3f""","ios:""limebike://map?selected_vehicle_id=UOLI6DUK6Q5KY\u0026generated_at=1634666729""}}","lat:""38.8859""","lon:""-76.9915""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=UOLI6DUK6Q5KY\u0026generated_at=1634666729"""
"{""bike_id"":""d92e994a-c1b7-4dcb-adff-ce70bd7224d8""","ios:""limebike://map?selected_vehicle_id=MLWXDFFTL466Y\u0026generated_at=1634666729""}}","lat:""38.8877""","lon:""-76.9916""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=MLWXDFFTL466Y\u0026generated_at=1634666729"""
"{""bike_id"":""7629caa0-bb62-476d-9e6b-859894ffbb66""","ios:""limebike://map?selected_vehicle_id=GWJJC2L6AIRVW\u0026generated_at=1634666729""}}","lat:""38.8934""","lon:""-76.9916""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=GWJJC2L6AIRVW\u0026generated_at=1634666729"""
"{""bike_id"":""bea504a2-27f4-42c1-ae0d-60a1a9ced957""","ios:""limebike://map?selected_vehicle_id=OVXWPAZU4HYN6\u0026generated_at=1634666729""}}","lat:""38.9208""","lon:""-76.9917""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=OVXWPAZU4HYN6\u0026generated_at=1634666729"""
"{""bike_id"":""0fe4b0b6-fbe4-4ea7-b9bb-d2dab04f62be""","ios:""limebike://map?selected_vehicle_id=S3P7AVKO5YQEV\u0026generated_at=1634666729""}}","lat:""38.9089""","lon:""-76.9918""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=S3P7AVKO5YQEV\u0026generated_at=1634666729"""
"{""bike_id"":""49cf05b5-1d5b-4d3a-bda9-0f06beffd216""","ios:""limebike://map?selected_vehicle_id=3XLOVXOKLS355\u0026generated_at=1634666729""}}","lat:""38.9174""","lon:""-76.9918""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3XLOVXOKLS355\u0026generated_at=1634666729"""
"{""bike_id"":""df50e1e7-029c-4d1b-ab42-04cf815da57c""","ios:""limebike://map?selected_vehicle_id=6H3P5G7JPHRMC\u0026generated_at=1634666729""}}","lat:""38.8861""","lon:""-76.9918""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=6H3P5G7JPHRMC\u0026generated_at=1634666729"""
"{""bike_id"":""75f04681-c555-4ea5-bfbe-215ccd2e738f""","ios:""limebike://map?selected_vehicle_id=FNWN4JJBZQF4U\u0026generated_at=1634666729""}}","lat:""38.8827""","lon:""-76.9919""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=FNWN4JJBZQF4U\u0026generated_at=1634666729"""
"{""bike_id"":""c64a7c6e-67dc-44fe-a9a9-5a0f4f989dff""","ios:""limebike://map?selected_vehicle_id=BU6RARUQAWTJQ\u0026generated_at=1634666729""}}","lat:""38.9116""","lon:""-76.9921""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=BU6RARUQAWTJQ\u0026generated_at=1634666729"""
"{""bike_id"":""08429f10-5936-488c-a6b7-6a8cca6cc26d""","ios:""limebike://map?selected_vehicle_id=R7ZMV5YNP2GAE\u0026generated_at=1634666729""}}","lat:""38.912""","lon:""-76.9922""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=R7ZMV5YNP2GAE\u0026generated_at=1634666729"""
"{""bike_id"":""5a7de39c-95df-4bd8-9ad7-b285eab6d75b""","ios:""limebike://map?selected_vehicle_id=INRVWH7LKN7SY\u0026generated_at=1634666729""}}","lat:""38.9212""","lon:""-76.9923""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=INRVWH7LKN7SY\u0026generated_at=1634666729"""
"{""bike_id"":""431cd5ef-8dcd-4346-a456-80d6a155635e""","ios:""limebike://map?selected_vehicle_id=WQTT6MYEEIPTM\u0026generated_at=1634666729""}}","lat:""38.9003""","lon:""-76.9925""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=WQTT6MYEEIPTM\u0026generated_at=1634666729"""
"{""bike_id"":""4f8d1cb0-425f-4f9f-923b-cb7a4aa5b0b2""","ios:""limebike://map?selected_vehicle_id=YX6QN2ZXOBGAQ\u0026generated_at=1634666729""}}","lat:""38.9186""","lon:""-76.9925""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=YX6QN2ZXOBGAQ\u0026generated_at=1634666729"""
